ID,Tanggal,Value
UDRF32D,2025-04-22 08:00:00Z,52
UDRF32D,2025-04-22 09:00:00Z,52
UDRF32D,2025-04-22 10:00:00Z,54
UDRF32D,2025-04-22 11:00:00Z,56
UDRF32D,2025-04-22 12:00:00Z,58
UDRF32D,2025-04-22 13:00:00Z,58
UDRF32D,2025-04-22 14:00:00Z,59
UDRF32D,2025-04-22 15:00:00Z,59
UDRF32D,2025-04-22 16:00:00Z,58
UDRF32D,2025-04-22 17:00:00Z,61
UDRF32D,2025-04-22 18:00:00Z,60
UDRF32D,2025-04-22 19:00:00Z,60
UDRF32D,2025-04-22 20:00:00Z,60
UDRF32D,2025-04-22 21:00:00Z,61
UDRF32D,2025-04-22 22:00:00Z,61
UDRF32D,2025-04-22 23:00:00Z,62
UDRF32D,2025-04-23 00:00:00Z,62
UDRF32D,2025-04-23 01:00:00Z,65
UDRF32D,2025-04-23 02:00:00Z,69
UDRF32D,2025-04-23 03:00:00Z,73
UDRF32D,2025-04-23 04:00:00Z,76
UDRF32D,2025-04-23 05:00:00Z,78
UDRF32D,2025-04-23 06:00:00Z,78
UDRF32D,2025-04-23 07:00:00Z,78
UDRF32D,2025-04-23 08:00:00Z,75
UDRF32D,2025-04-23 09:00:00Z,72
UDRF32D,2025-04-23 10:00:00Z,69
UDRF32D,2025-04-23 11:00:00Z,68
UDRD7D0,2025-04-20 16:00:00Z,41
UDRD7D0,2025-04-20 17:00:00Z,41
UDRD7D0,2025-04-20 18:00:00Z,43
UDRD7D0,2025-04-20 19:00:00Z,44
UDRD7D0,2025-04-20 20:00:00Z,43
UDRD7D0,2025-04-20 21:00:00Z,40
